reg_number,href,stage,law,description,organization,organization_href,start_price,start_time,update_time,end_time,okpd2
0130300030321000001,/epz/order/notice/ea44/view/common-info.html?regNumber=0130300030321000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Оказание информационных услуг с использованием экземпляров Системы Консультант Плюс на основе специального лицензионного ПО, обеспечивающего совместимость информационных услуг с установленными у Заказчика экземплярами Систем КонсультантПлюс.","АДМИНИСТРАЦИЯ МУНИЦИПАЛЬНОГО ОБРАЗОВАНИЯ ""ТАРНОГСКИЙ МУНИЦИПАЛЬНЫЙ РАЙОН""",/epz/organization/view/info.html?organizationId=804563,"158 676,92 ₽",05.01.2021,14.01.2021,13.01.2021,8890644
0862600013621000002,/epz/order/notice/ea44/view/common-info.html?regNumber=0862600013621000002,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","Информационные услуги с использованием экземпляров Систем КонсультантПлюс, оказываемые на основе специального лицензионного программного обеспечения, обеспечивающего совместимость информационных услуг с имеющимися у заказчика экземплярами Систем КонсультантПлюс (в том числе установленной на ЭВМ заказчика стационарной копией Системы КонсультантПлюс со специальным набором документов)","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""СЛУЖБА МУНИЦИПАЛЬНОГО ЗАКАЗА""",/epz/organization/view/info.html?organizationId=2204512,"204 254,49 ₽",11.01.2021,20.01.2021,19.01.2021,8890644
2057500000121000001,/epz/order/notice/ea44/view/common-info.html?regNumber=2057500000121000001,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион","оказание услуг по техническому сопровождению программного обеспечения «Информационно-аналитическая система управления региональной программой капитального ремонта общего имущества в многоквартирных домах, расположенных на территории Псковской области»",РЕГИОНАЛЬНЫЙ ОПЕРАТОР - ФОНД КАПИТАЛЬНОГО РЕМОНТА ОБЩЕГО ИМУЩЕСТВА В МНОГОКВАРТИРНЫХ ДОМАХ ПСКОВСКОЙ ОБЛАСТИ,/epz/organization/view/info.html?organizationId=2182379,"1 887 697,31 ₽",12.01.2021,21.01.2021,20.01.2021,8890644
0173300003421000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300003421000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по информационному сопровождению деятельности органов местного самоуправления муниципального округа Даниловский,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА ДАНИЛОВСКИЙ,/epz/organization/view/info.html?organizationId=688529,"818 182,00 ₽",12.01.2021,08.02.2021,04.02.2021,8890644
0173300010521000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300010521000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",оказание услуг по информационному сопровождению деятельности органов местного самоуправления муниципального округа Нагорный в 2021 году,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА НАГОРНЫЙ,/epz/organization/view/info.html?organizationId=820505,"818 000,00 ₽",12.01.2021,11.02.2021,11.02.2021,8890644
0173300003221000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300003221000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по информационному сопровождению деятельности органов местного самоуправления муниципального округа Чертаново Южное в 2021 году,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА ЧЕРТАНОВО ЮЖНОЕ,/epz/organization/view/info.html?organizationId=667750,"818 181,82 ₽",13.01.2021,04.02.2021,04.02.2021,8890644
0173300002021000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300002021000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по информационному сопровождению деятельности органов местного самоуправления муниципального округа Чертаново Северное,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА ЧЕРТАНОВО СЕВЕРНОЕ,/epz/organization/view/info.html?organizationId=627597,"818 000,00 ₽",14.01.2021,05.02.2021,05.02.2021,8890644
0173300000421000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300000421000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Услуги по информационному сопровождению деятельности органов местного самоуправления муниципального округа Донской,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА ДОНСКОЙ,/epz/organization/view/info.html?organizationId=647629,"818 181,00 ₽",14.01.2021,05.02.2021,05.02.2021,8890644
0294100000121000005,/epz/order/notice/ea44/view/common-info.html?regNumber=0294100000121000005,Определение поставщика завершено,"44-ФЗ
                                   Электронный аукцион",Услуги по публикации информационных материалов ТФОМС Чеченской Республики в региональных медицинских изданиях,ТЕРРИТОРИАЛЬНЫЙ ФОНД ОБЯЗАТЕЛЬНОГО МЕДИЦИНСКОГО СТРАХОВАНИЯ ЧЕЧЕНСКОЙ РЕСПУБЛИКИ,/epz/organization/view/info.html?organizationId=668528,"974 996,00 ₽",14.01.2021,22.01.2021,22.01.2021,8890644
0173300000321000001,/epz/order/notice/ok504/view/common-info.html?regNumber=0173300000321000001,Определение поставщика завершено,"44-ФЗ
                                   Открытый конкурс в электронной форме",Оказание услуг по информационному сопровождению деятельности органов местного самоуправления муниципального округа Братеево,АППАРАТ СОВЕТА ДЕПУТАТОВ МУНИЦИПАЛЬНОГО ОКРУГА БРАТЕЕВО,/epz/organization/view/info.html?organizationId=647556,"818 933,30 ₽",14.01.2021,05.02.2021,05.02.2021,8890644
